repo_id,author,downloads,likes,last_modified,created_at,description,so101_mentioned,is_eval_like,task_pick_and_place,task_pour_liquids,task_laundry_folding,best_task,best_task_score,total_task_score,num_episodes,codebase_version,robot_type,video_files_size_in_mb,data_files_size_in_mb,author_has_eval
zuichucai/so101_test1,zuichucai,0,0,2026-02-13T18:09:57+00:00,2026-02-13T10:53:25+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 36, ""total_frames"": 14283, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",True,False,0,0,0,pick_and_place,0,0,36,v3.0,so_follower,200.0,100.0,False
wkal/so101_home_pick,wkal,0,0,2026-02-13T17:54:12+00:00,2026-02-13T14:49:21+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 40, ""total_frames"": 28890, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,False,1,0,0,pick_and_place,1,1,80,v3.0,so101_follower,200.0,100.0,False
Grievous-Robot/bimanual-laptop-20260213_101738,Grievous-Robot,0,0,2026-02-13T17:24:44+00:00,2026-02-13T17:23:45+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 40, ""total_frames"": 58877, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",False,False,0,0,0,pick_and_place,0,0,40,v3.0,bi_so_follower,200.0,100.0,False
TBSKR/pickplace,TBSKR,0,0,2026-02-13T17:14:25+00:00,2026-02-13T17:13:46+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 48, ""total_frames"": 35066, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,2,0,0,pick_and_place,2,2,48,v3.0,so_follower,200.0,100.0,False
dariusss04/single-color-ball,dariusss04,0,0,2026-02-13T17:12:24+00:00,2026-02-13T15:27:44+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 100, ""total_frames"": 15119, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,0,0,0,pick_and_place,0,0,100,v3.0,so_follower,200.0,100.0,False
ThavT/red_block_in_tape,ThavT,35,0,2026-02-13T16:54:42+00:00,2026-02-11T18:03:29+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 33, ""total_frames"": 16914, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,33,v3.0,so_follower,200.0,100.0,False
Marco10pez/eval_Marcos_demoV3,Marco10pez,18,0,2026-02-13T16:46:01+00:00,2026-02-11T21:17:10+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 11, ""total_frames"": 10141, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",False,True,0,0,0,pick_and_place,0,0,11,v3.0,bi_so_follower,200.0,100.0,True
hubnemo/cube_out_of_box_dataset,hubnemo,0,0,2026-02-13T16:44:16+00:00,2026-02-13T16:44:07+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 20, ""total_frames"": 2273, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 10, ""splits"": {",False,False,1,0,0,pick_and_place,1,1,20,v3.0,so_follower,200.0,100.0,False
kamus1018/small_grid,kamus1018,0,0,2026-02-13T16:32:29+00:00,2026-02-13T15:14:02+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 45, ""total_frames"": 20626, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,45,v3.0,so_follower,200.0,100.0,False
nonline/so101_cup_sorting_all,nonline,0,0,2026-02-13T16:31:16+00:00,2026-02-13T16:31:08+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 50, ""total_frames"": 26861, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,False,0,1,0,pour_liquids,1,1,50,v3.0,so101_follower,200.0,100.0,False
joanfox/clean_table_random_v11.5,joanfox,0,0,2026-02-13T16:09:22+00:00,2026-02-13T16:09:17+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 405, ""total_frames"": 181533, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,0,0,0,pick_and_place,0,0,405,v3.0,so_follower,200.0,100.0,False
joanfox/clean_table_random_v11,joanfox,0,0,2026-02-13T16:07:32+00:00,2026-02-13T16:07:14+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 40, ""total_frames"": 19361, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,40,v3.0,so_follower,200.0,100.0,False
Ryan-ZL-LIN/phase1-long-episodes-0213,Ryan-ZL-LIN,0,0,2026-02-13T15:48:38+00:00,2026-02-13T15:47:35+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 36, ""total_frames"": 63152, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 500, ""fps"": 30, ""splits""",True,False,0,0,0,pick_and_place,0,0,36,v3.0,so101_follower,500.0,100.0,False
dariusss04/single-color-cube,dariusss04,27,0,2026-02-13T15:24:54+00:00,2026-02-12T16:24:15+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 100, ""total_frames"": 15547, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,1,0,0,pick_and_place,1,1,100,v3.0,so_follower,200.0,100.0,False
kamus1018/grid_2.0,kamus1018,0,0,2026-02-13T15:10:15+00:00,2026-02-13T12:32:45+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 100, ""total_frames"": 41355, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,0,0,0,pick_and_place,0,0,100,v3.0,so_follower,200.0,100.0,False
studyco/ichigo-so101-pick-and-place-cube-50ep-v1,studyco,0,0,2026-02-13T14:20:29+00:00,2026-02-13T14:20:14+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 49, ""total_frames"": 35113, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",True,False,3,0,0,pick_and_place,3,3,49,v3.0,so_follower,200.0,100.0,False
BrandonAL/eval_my_smolvla_pickplace_merged,BrandonAL,0,0,2026-02-13T14:13:02+00:00,2026-02-13T14:12:37+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 12, ""total_frames"": 5312, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",True,True,2,0,0,pick_and_place,2,2,12,v3.0,so101_follower,200.0,100.0,True
BrandonAL/eval_my_smolvla_pickplace,BrandonAL,0,0,2026-02-13T13:52:20+00:00,2026-02-13T13:49:20+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 18, ""total_frames"": 7968, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",True,True,2,0,0,pick_and_place,2,2,18,v3.0,so101_follower,200.0,100.0,True
Tsagkas/absolute-dataset-v0-cls,Tsagkas,0,0,2026-02-13T13:48:48+00:00,2026-02-13T13:47:43+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 30, ""total_frames"": 3553, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 15, ""splits"":",True,False,0,0,0,pick_and_place,0,0,30,v3.0,so101_follower,200.0,100.0,False
yeeunleee/rlintern-wettissue-place_variation_2,yeeunleee,0,0,2026-02-13T12:44:28+00:00,2026-02-13T12:05:49+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 100, ""total_frames"": 26414, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,1,0,0,pick_and_place,1,1,100,v3.0,so_follower,200.0,100.0,True
Gueso/record-test,Gueso,37,0,2026-02-13T12:12:31+00:00,2025-11-22T09:55:53+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 51, ""total_frames"": 26956, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,51,v3.0,so_follower,200.0,100.0,False
yeeunleee/rlintern-wettissue-pick_variation_2,yeeunleee,0,0,2026-02-13T11:59:32+00:00,2026-02-13T10:06:31+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 100, ""total_frames"": 32256, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,1,0,0,pick_and_place,1,1,100,v3.0,so_follower,200.0,100.0,True
BrandonAL/eval_smolvla_all_stacking_v3,BrandonAL,0,0,2026-02-13T11:18:21+00:00,2026-02-13T11:17:54+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 13, ""total_frames"": 6763, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",True,True,1,0,0,pick_and_place,1,1,13,v3.0,so101_follower,200.0,100.0,True
andolab-okajima/blocktask_ver.3.9,andolab-okajima,0,0,2026-02-13T10:59:11+00:00,2026-02-13T10:58:51+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 60, ""total_frames"": 29843, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 500, ""fps"": 30, ""splits""",True,False,0,0,0,pick_and_place,0,0,60,v3.0,so101_follower,500.0,100.0,False
joanfox/clean_table_random_v10.5,joanfox,0,0,2026-02-13T10:17:48+00:00,2026-02-13T10:17:43+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 365, ""total_frames"": 162172, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,0,0,0,pick_and_place,0,0,365,v3.0,so_follower,200.0,100.0,False
GonzoBop/SO-101-ACT-pick-and-place,GonzoBop,52,0,2026-02-13T10:16:08+00:00,2026-02-11T14:10:12+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 10, ""total_frames"": 8457, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",True,False,2,0,0,pick_and_place,2,2,10,v3.0,so_follower,200.0,100.0,False
RobotSo101/records_colores4,RobotSo101,0,0,2026-02-13T10:15:34+00:00,2026-02-13T10:15:06+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 50, ""total_frames"": 17696, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",True,False,0,0,0,pick_and_place,0,0,50,v3.0,so_follower,200.0,100.0,False
joanfox/clean_table_random_v10,joanfox,0,0,2026-02-13T10:13:26+00:00,2026-02-13T10:13:17+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 40, ""total_frames"": 13453, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,40,v3.0,so_follower,200.0,100.0,False
yeeunleee/eval_rlintern-wettissue-pick_variation_smolvla_sidetest,yeeunleee,0,0,2026-02-13T09:58:52+00:00,2026-02-13T08:34:29+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 20, ""total_frames"": 8858, ""total_tasks"": 3, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,True,1,0,0,pick_and_place,1,1,20,v3.0,so_follower,200.0,100.0,True
bogdan2435/eval_smolvla200k,bogdan2435,0,0,2026-02-13T09:19:43+00:00,2026-02-13T08:48:14+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 16, ""total_frames"": 10060, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,True,0,0,0,pick_and_place,0,0,16,v3.0,so_follower,200.0,100.0,True
yeeunleee/merge_test_variation,yeeunleee,0,0,2026-02-13T08:59:53+00:00,2026-02-13T08:59:34+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 200, ""total_frames"": 71140, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 500, ""fps"": 30, ""splits"":",False,False,0,0,0,pick_and_place,0,0,200,v3.0,so_follower,500.0,100.0,True
RobotSo101/dataset_record2_1,RobotSo101,0,0,2026-02-13T08:58:36+00:00,2026-02-13T08:58:20+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 40, ""total_frames"": 15786, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",True,False,0,0,0,pick_and_place,0,0,40,v3.0,so_follower,200.0,100.0,False
weeenwang/260213_pass_the_ball_v02,weeenwang,0,0,2026-02-13T08:54:36+00:00,2026-02-13T08:22:30+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 20, ""total_frames"": 3235, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,20,v3.0,so_follower,200.0,100.0,False
MikeChenYZ/merged-soarm-fmb-v2,MikeChenYZ,0,0,2026-02-13T08:54:18+00:00,2026-02-13T08:54:01+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 203, ""total_frames"": 148737, ""total_tasks"": 3, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""split",True,False,0,0,0,pick_and_place,0,0,203,v3.0,so101_follower,200.0,100.0,True
MikeChenYZ/soarm-fmb-v2,MikeChenYZ,19,0,2026-02-13T08:49:42+00:00,2026-02-11T06:09:15+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 68, ""total_frames"": 59124, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,False,0,0,0,pick_and_place,0,0,68,v3.0,so101_follower,200.0,100.0,True
MikeChenYZ/soarm-recover-failure,MikeChenYZ,0,0,2026-02-13T08:36:04+00:00,2026-02-13T07:02:34+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 44, ""total_frames"": 25187, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,False,0,0,0,pick_and_place,0,0,44,v3.0,so101_follower,200.0,100.0,True
Monzzz/garbage-picker-v1-10,Monzzz,0,0,2026-02-13T08:30:05+00:00,2026-02-13T08:29:33+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 10, ""total_frames"": 5709, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,1,0,0,pick_and_place,1,1,10,v3.0,so_follower,200.0,100.0,False
helloworld26/so101_pick_place_2cam,helloworld26,24,0,2026-02-13T08:17:24+00:00,2026-02-13T07:16:55+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 53, ""total_frames"": 18595, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",True,False,2,0,0,pick_and_place,2,2,53,v3.0,so_follower,200.0,100.0,False
yeeunleee/eval_rlintern-wettissue-place_variation_smolvla_test,yeeunleee,0,0,2026-02-13T08:07:52+00:00,2026-02-13T06:34:51+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 50, ""total_frames"": 33489, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,True,1,0,0,pick_and_place,1,1,50,v3.0,so_follower,200.0,100.0,True
Monzzz/garbage-picker-v1-9,Monzzz,0,0,2026-02-13T07:59:38+00:00,2026-02-13T07:59:00+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 10, ""total_frames"": 5932, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,1,0,0,pick_and_place,1,1,10,v3.0,so_follower,200.0,100.0,False
weeenwang/260213_pass_the_ball,weeenwang,0,0,2026-02-13T07:26:05+00:00,2026-02-13T06:48:14+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 20, ""total_frames"": 3414, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,20,v3.0,so_follower,200.0,100.0,False
matthewwoodc0/eval_smolVLA_v4,matthewwoodc0,0,0,2026-02-13T06:12:13+00:00,2026-02-13T05:03:46+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 10, ""total_frames"": 5768, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,True,0,0,0,pick_and_place,0,0,10,v3.0,so_follower,200.0,100.0,True
MikeChenYZ/eval-soarm-fmb,MikeChenYZ,0,0,2026-02-13T06:08:49+00:00,2026-02-13T06:08:19+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 10, ""total_frames"": 8173, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",True,True,0,0,0,pick_and_place,0,0,10,v3.0,so101_follower,200.0,100.0,True
oggata/wiping-spilled-coffee,oggata,0,0,2026-02-13T06:04:03+00:00,2026-02-13T04:39:53+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 30, ""total_frames"": 26452, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 500, ""fps"": 30, ""splits""",True,False,0,1,0,pour_liquids,1,1,30,v3.0,so101_follower,500.0,100.0,False
JIN3333/Bottle_Cap_Unscrewing,JIN3333,0,0,2026-02-13T05:49:48+00:00,2026-02-13T05:41:14+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 22, ""total_frames"": 12037, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,False,0,1,0,pour_liquids,1,1,22,v3.0,so101_follower,200.0,100.0,False
matthewwoodc0/eval_smolvla_b32,matthewwoodc0,0,0,2026-02-13T05:47:07+00:00,2026-02-13T05:47:01+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 10, ""total_frames"": 5745, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,True,0,0,0,pick_and_place,0,0,10,v3.0,so_follower,200.0,100.0,True
matthewwoodc0/eval_smolvla_b16redo,matthewwoodc0,0,0,2026-02-13T05:38:31+00:00,2026-02-13T05:38:26+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 10, ""total_frames"": 4407, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,True,0,0,0,pick_and_place,0,0,10,v3.0,so_follower,200.0,100.0,True
nanyong/pick_and_place,nanyong,0,0,2026-02-13T04:48:08+00:00,2026-02-13T04:47:43+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 10, ""total_frames"": 7518, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 500, ""fps"": 30, ""splits"":",True,False,2,0,0,pick_and_place,2,2,10,v3.0,so101_follower,500.0,100.0,False
AriRyo/fold_towel_20260213,AriRyo,0,0,2026-02-13T04:42:52+00:00,2026-02-13T04:42:13+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 172, ""total_frames"": 186632, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,0,0,2,laundry_folding,2,2,172,v3.0,so_follower,200.0,100.0,False
Geun/record-test,Geun,71,0,2026-02-13T04:32:46+00:00,2026-02-07T10:18:55+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 10, ""total_frames"": 8665, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,10,v3.0,so_follower,200.0,100.0,False
yeeunleee/eval_rlintern-wettissue-pick_variation_smolvla_test,yeeunleee,3,0,2026-02-13T04:16:05+00:00,2026-02-13T02:31:31+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 40, ""total_frames"": 29719, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,True,1,0,0,pick_and_place,1,1,40,v3.0,so_follower,200.0,100.0,True
