repo_id,author,downloads,likes,last_modified,created_at,is_eval_like,task_pick_and_place,task_pour_liquids,task_laundry_folding,best_task,best_task_score,total_task_score,codebase_version,robot_type,total_episodes,total_frames,total_tasks,total_videos,total_chunks,chunks_size,fps,data_files_size_in_mb,video_files_size_in_mb,num_cameras,camera_names,camera_config
vanekger/eval_so101_scotch_move_v3,vanekger,37,0,2026-01-22T15:13:13+00:00,2026-01-22T14:52:52+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so_follower,27,20927,1,,,1000,30,100,200,2,"front,side","2cam:front,side"
vanekger/so101_pick_scotch_move_end_v1,vanekger,45,0,2026-01-22T10:39:25+00:00,2026-01-22T10:25:29+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so_follower,30,12954,1,,,1000,30,100,200,2,"front,side","2cam:front,side"
vanekger/so101_pick_scotch_v1,vanekger,62,0,2026-01-22T10:20:48+00:00,2026-01-22T10:20:38+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so_follower,23,10253,1,,,1000,30,100,200,2,"front,side","2cam:front,side"
vanekger/so101_pick_places_v1,vanekger,33,0,2026-01-21T17:05:01+00:00,2026-01-21T17:04:51+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so_follower,30,15358,1,,,1000,30,100,200,1,laptop,1cam:laptop
vanekger/so101_pick_v5,vanekger,34,0,2026-01-21T16:48:51+00:00,2026-01-21T16:48:44+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so_follower,15,5852,1,,,1000,30,100,200,1,laptop,1cam:laptop
vladimirmodylevskii/so100_test_multicam_v1,vladimirmodylevskii,40,0,2026-02-02T11:25:16+00:00,2026-02-02T10:52:20+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,50,13188,1,,,1000,30,100,200,1,wrist,1cam:wrist
vladimirmodylevskii/so100_grab_object_v2,vladimirmodylevskii,19,0,2026-01-30T16:22:02+00:00,2026-01-30T16:09:11+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so_follower,52,10776,1,,,1000,30,100,200,1,wrist,1cam:wrist
vladimirmodylevskii/so100_grab_object_1,vladimirmodylevskii,18,0,2026-01-29T21:54:20+00:00,2026-01-29T21:54:12+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so_follower,50,14623,1,,,1000,30,100,200,1,wrist,1cam:wrist
x-haoyu/eval_so101,x-haoyu,6,0,2025-12-20T13:44:26+00:00,2025-12-20T13:08:04+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,11,5686,1,,,1000,30,100,200,2,"fixed,handeye","2cam:fixed,handeye"
x-haoyu/PickCube,x-haoyu,1,0,2025-12-16T10:52:15+00:00,2025-12-16T10:52:06+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so101_follower,50,17234,1,,,1000,30,100,200,2,"fixed,handeye","2cam:fixed,handeye"
x-haoyu/record-test,x-haoyu,0,0,2025-12-16T10:28:32+00:00,2025-12-16T10:26:08+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,17234,1,,,1000,30,100,200,2,"fixed,handeye","2cam:fixed,handeye"
xhaka3456/cestest,xhaka3456,15,0,2025-12-02T06:13:04+00:00,2025-12-02T05:14:07+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,120,43200,1,,,1000,30,100,500,2,"top,wrist","2cam:top,wrist"
yunfigup/eval_1wood_weights_size_v4,yunfigup,37,0,2026-01-18T02:05:28+00:00,2026-01-18T02:05:04+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,12,15177,1,,,1000,30,100,500,2,"fixed,handeye","2cam:fixed,handeye"
yunfigup/so101_wood_weights_size_v2,yunfigup,48,0,2026-01-17T15:09:18+00:00,2026-01-17T15:08:24+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,150,55255,1,,,1000,30,100,500,2,"fixed,handeye","2cam:fixed,handeye"
yunfigup/so101_wood_weights_size_v1,yunfigup,29,0,2026-01-15T13:28:18+00:00,2026-01-15T13:27:50+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,25122,1,,,1000,30,100,500,2,"fixed,handeye","2cam:fixed,handeye"
yunfigup/eval_so101_crescent_block_v2_1,yunfigup,10,0,2026-01-03T11:54:43+00:00,2026-01-03T11:54:30+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,3346,1,,,1000,30,100,500,2,"fixed,handeye","2cam:fixed,handeye"
yunfigup/eval_so101_crescent_block_v2,yunfigup,2,0,2026-01-03T11:44:36+00:00,2026-01-03T11:43:53+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,11134,1,,,1000,30,100,500,2,"fixed,handeye","2cam:fixed,handeye"
yunfigup/so101_crescent_block_v2,yunfigup,9,0,2025-12-31T14:16:24+00:00,2025-12-31T14:16:00+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,17527,1,,,1000,30,100,500,2,"fixed,handeye","2cam:fixed,handeye"
yunfigup/so101_crescent_block_v1,yunfigup,13,0,2025-12-31T13:43:44+00:00,2025-12-31T13:43:29+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,19,6945,1,,,1000,30,100,500,2,"fixed,handeye","2cam:fixed,handeye"
yunfigup/so101_swipe_card_v1,yunfigup,6,0,2025-12-30T14:52:25+00:00,2025-12-30T14:51:55+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,10175,1,,,1000,30,100,500,2,"fixed,handeye","2cam:fixed,handeye"
yunfigup/eval_so101_red_logic_v48,yunfigup,8,0,2025-12-28T00:57:16+00:00,2025-12-28T00:57:04+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,2944,1,,,1000,30,100,500,2,"fixed,handeye","2cam:fixed,handeye"
yunfigup/eval_so101_red_logic_v41,yunfigup,8,0,2025-12-27T11:04:05+00:00,2025-12-27T11:03:54+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,3231,1,,,1000,30,100,500,2,"fixed,handeye","2cam:fixed,handeye"
yunfigup/eval_so101_red_logic_v40,yunfigup,5,0,2025-12-27T10:55:27+00:00,2025-12-27T10:55:08+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,2803,1,,,1000,30,100,500,2,"fixed,handeye","2cam:fixed,handeye"
yunfigup/eval_so101_red_logic_v39,yunfigup,5,0,2025-12-27T10:50:25+00:00,2025-12-27T10:50:14+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,2992,1,,,1000,30,100,500,2,"fixed,handeye","2cam:fixed,handeye"
yunfigup/eval_so101_red_logic_v38,yunfigup,18,0,2025-12-27T09:05:08+00:00,2025-12-27T09:04:55+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,3040,1,,,1000,30,100,500,2,"fixed,handeye","2cam:fixed,handeye"
yunfigup/eval_so101_red_logic_v36,yunfigup,8,0,2025-12-27T08:38:30+00:00,2025-12-27T08:38:20+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,2791,1,,,1000,30,100,500,2,"fixed,handeye","2cam:fixed,handeye"
yunfigup/so101_yellow_trash_sort_v1,yunfigup,15,0,2025-12-27T08:27:11+00:00,2025-12-27T08:26:57+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,11526,1,,,1000,30,100,500,2,"fixed,handeye","2cam:fixed,handeye"
yunfigup/eval_so101_red_logic_v30,yunfigup,5,0,2025-12-26T17:02:11+00:00,2025-12-26T17:01:57+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,4241,1,,,1000,30,100,500,2,"fixed,handeye","2cam:fixed,handeye"
yunfigup/eval_so101_red_logic_v29,yunfigup,8,0,2025-12-26T15:44:45+00:00,2025-12-26T15:44:32+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,4713,1,,,1000,30,100,500,2,"fixed,handeye","2cam:fixed,handeye"
yunfigup/eval_so101_red_logic_v27,yunfigup,8,0,2025-12-26T15:28:58+00:00,2025-12-26T15:28:44+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,4685,1,,,1000,30,100,500,2,"fixed,handeye","2cam:fixed,handeye"
yunfigup/eval_so101_red_logic_v25,yunfigup,7,0,2025-12-26T15:05:33+00:00,2025-12-26T15:05:16+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,7782,1,,,1000,30,100,500,2,"fixed,handeye","2cam:fixed,handeye"
yunfigup/eval_so101_red_logic_v24,yunfigup,5,0,2025-12-26T14:42:03+00:00,2025-12-26T14:41:51+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,5308,1,,,1000,30,100,500,2,"fixed,handeye","2cam:fixed,handeye"
yunfigup/so101_red_logic_v1,yunfigup,7,0,2025-12-26T06:24:53+00:00,2025-12-26T06:24:36+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,16136,1,,,1000,30,100,500,2,"fixed,handeye","2cam:fixed,handeye"
yuta0x89/record-test-1130-04-no21-1121-05,yuta0x89,9,0,2025-12-04T16:42:17+00:00,2025-12-04T16:42:04+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,112,51560,2,,,1000,30,100,500,2,"front0,front1","2cam:front0,front1"
yuta0x89/record-test-1130-04-no21,yuta0x89,9,0,2025-12-04T16:32:31+00:00,2025-12-04T16:32:19+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,62,23880,1,,,1000,30,100,500,2,"front0,front1","2cam:front0,front1"
yuta0x89/record-test-1130-04,yuta0x89,13,0,2025-12-04T05:52:53+00:00,2025-12-04T05:25:24+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,63,24111,1,,,1000,30,100,500,2,"front0,front1","2cam:front0,front1"
yuta0x89/record-test-1130-03,yuta0x89,12,0,2025-12-04T04:00:11+00:00,2025-12-04T03:55:09+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,20,7725,1,,,1000,30,100,500,2,"front0,front1","2cam:front0,front1"
yuta0x89/record-test-1121-05,yuta0x89,4,0,2025-11-21T12:28:32+00:00,2025-11-21T12:27:11+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,27680,1,,,1000,30,100,500,2,"front0,front1","2cam:front0,front1"
zenbyte/20260213_real_so101_rj45_ep20_cond_2_switch_task_3cam,zenbyte,33,0,2026-02-12T19:11:49+00:00,2026-02-12T18:53:45+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,40,18900,1,,,1000,30,100,500,3,"left,right,wrist","3cam:left,right,wrist"
zenbyte/20250208_real_so101_rj45_ep20_cond_2_switch_task_3cam,zenbyte,30,0,2026-02-08T13:47:13+00:00,2026-02-08T13:45:41+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,29,16288,2,,,1000,30,100,500,3,"left,right,wrist","3cam:left,right,wrist"
zenbyte/20250206_real_so101_rj45_ep20_cond_2_switch_task_3cam,zenbyte,22,0,2026-02-05T17:57:51+00:00,2026-02-05T17:38:37+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,40,19175,2,,,1000,30,100,500,3,"left,right,wrist","3cam:left,right,wrist"
zenbyte/20250126_real_so101_rj45_ep20_cond_3task_3cam,zenbyte,39,0,2026-01-25T16:42:14+00:00,2026-01-25T15:12:02+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,60,42233,3,,,1000,30,100,500,3,"left,right,wrist","3cam:left,right,wrist"
zenbyte/20250126_real_so101_rj45_ep20_cond,zenbyte,48,0,2026-01-25T12:39:00+00:00,2026-01-24T16:55:13+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,60,44595,3,,,1000,30,100,500,2,"front,wrist","2cam:front,wrist"
zenbyte/DATASET_REPO,zenbyte,36,0,2026-01-25T01:14:07+00:00,2026-01-25T01:14:03+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,40,30820,2,,,1000,30,100,500,2,"front,wrist","2cam:front,wrist"
zuichucai/so101_flange_box,zuichucai,27,0,2026-02-15T00:37:45+00:00,2026-02-14T23:54:15+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,50,21709,1,,,1000,30,100,200,2,"front,wrist","2cam:front,wrist"
zuichucai/so101_test1,zuichucai,151,0,2026-02-13T18:27:20+00:00,2026-02-13T10:53:25+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so_follower,56,22714,1,,,1000,30,100,200,2,"front,wrist","2cam:front,wrist"
xhaka3456/aisummitdelhi_test,xhaka3456,29,0,2026-02-13T03:31:50+00:00,2026-02-13T03:19:19+00:00,False,0,0,0,pick_and_place,0,0,v3.0,bi_so101_follower,41,32725,1,,,1000,30,100,200,3,"front,left,right","3cam:front,left,right"
xhaka3456/ucsandiego,xhaka3456,36,0,2026-01-23T19:58:25+00:00,2026-01-23T19:55:18+00:00,False,0,0,0,pick_and_place,0,0,v3.0,bi_so101_follower,40,30022,1,,,1000,30,100,200,3,"front,left,right","3cam:front,left,right"
xhaka3456/thundercommtest2,xhaka3456,45,0,2026-01-22T21:11:27+00:00,2026-01-22T21:11:03+00:00,False,0,0,0,pick_and_place,0,0,v3.0,bi_so101_follower,80,63856,1,,,1000,30,100,200,3,"front,left,right","3cam:front,left,right"
xhaka3456/thundercommtest1,xhaka3456,24,0,2026-01-22T04:44:27+00:00,2026-01-22T04:44:08+00:00,False,0,0,0,pick_and_place,0,0,v3.0,bi_so101_follower,30,23948,1,,,1000,30,100,200,3,"front,left,right","3cam:front,left,right"
xhaka3456/qualcomm,xhaka3456,55,0,2026-01-14T05:46:21+00:00,2026-01-13T21:29:45+00:00,False,0,0,0,pick_and_place,0,0,v3.0,bi_so101_follower,99,51139,1,,,1000,30,100,200,3,"front,left,right","3cam:front,left,right"
xhaka3456/ces,xhaka3456,6,0,2026-01-05T01:46:19+00:00,2026-01-04T23:38:50+00:00,False,0,0,0,pick_and_place,0,0,v3.0,bi_so101_follower,130,69259,1,,,1000,30,100,200,3,"front,left,right","3cam:front,left,right"
xhaka3456/bi_so101_screw_the_cap_on3,xhaka3456,29,0,2025-12-22T16:16:34+00:00,2025-12-22T15:15:17+00:00,False,0,0,0,pick_and_place,0,0,v3.0,bi_so101_follower,82,63885,1,,,1000,30,100,200,3,"left,left_wrist,right","3cam:left,left_wrist,right"
xhaka3456/bi_so101_screw_the_cap_on,xhaka3456,26,0,2025-12-22T13:02:16+00:00,2025-12-22T09:47:10+00:00,False,0,0,0,pick_and_place,0,0,v3.0,bi_so101_follower,22,58124,1,,,1000,30,100,200,4,"front,left,left_wrist,right","4cam:front,left,left_wrist,right"
xhaka3456/bi_so101_screw_the_cap_on2,xhaka3456,20,0,2025-12-22T11:29:30+00:00,2025-12-22T10:56:14+00:00,False,0,0,0,pick_and_place,0,0,v3.0,bi_so101_follower,33,96196,1,,,1000,30,100,200,0,,0cam:none
xhaka3456/bi_so101_pick_dolls_demo,xhaka3456,26,0,2025-12-17T02:20:49+00:00,2025-12-15T03:38:47+00:00,False,1,0,0,pick_and_place,1,1,v3.0,bi_so101_follower,169,119210,1,,,1000,30,100,200,3,"front,left,rigth","3cam:front,left,rigth"
xhaka3456/xlerobot_test4,xhaka3456,1,0,2025-12-13T08:45:56+00:00,2025-12-13T08:13:36+00:00,False,0,0,0,pick_and_place,0,0,v3.0,xlerobot,17,6603,1,,,1000,30,100,200,3,"front,left,right","3cam:front,left,right"
7alexzhang7/so101-turn-steve-lever-right-to-left,7alexzhang7,3,0,2025-11-13T23:36:50+00:00,2025-11-13T01:06:00+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,75,29364,1,,,1000,30,100,500,4,"exo_depth,exo_rgb,wrist_depth,wrist_rgb","4cam:exo_depth,exo_rgb,wrist_depth,wrist_rgb"
HenryZhang/Group10_data_1763157497.2231069,HenryZhang,2,0,2025-11-14T22:47:33+00:00,2025-11-14T22:47:28+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,60,30369,2,,,1000,30,100,500,1,front,1cam:front
HenryZhang/Group10_data_1763155415.035725,HenryZhang,4,0,2025-11-14T21:55:58+00:00,2025-11-14T21:55:54+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,30,18965,1,,,1000,30,100,500,1,front,1cam:front
HenryZhang/Group11_data_1763075740.884942,HenryZhang,4,0,2025-11-14T00:18:29+00:00,2025-11-14T00:18:24+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,120,45611,4,,,1000,30,100,500,1,front,1cam:front
HenryZhang/Group_3_50cmtest1763070175.056042,HenryZhang,2,0,2025-11-13T21:57:51+00:00,2025-11-13T21:57:46+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,30,6750,1,,,1000,15,100,500,1,front,1cam:front
HenryZhang/Group_3_40cm1763069143.9013388,HenryZhang,1,0,2025-11-13T21:40:12+00:00,2025-11-13T21:40:08+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,30,6750,1,,,1000,15,100,500,1,front,1cam:front
HenryZhang/Group_3_30cm_1763068016.1770213,HenryZhang,2,0,2025-11-13T21:16:37+00:00,2025-11-13T21:16:33+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,20,4500,1,,,1000,15,100,500,1,front,1cam:front
HenryZhang/Group_3_20cm_1763067256.3924325,HenryZhang,3,0,2025-11-13T21:02:25+00:00,2025-11-13T21:02:21+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,20,3000,1,,,1000,15,100,500,1,front,1cam:front
PID0930/so101-dual-handkercheif_ver4,PID0930,70,0,2026-01-17T01:56:34+00:00,2026-01-17T01:53:30+00:00,False,0,0,0,pick_and_place,0,0,v3.0,bi_so101_follower,20,30305,1,,,1000,30,100,500,3,"bird,left,right","3cam:bird,left,right"
RyutaroMurayama/3dice,RyutaroMurayama,4,0,2026-01-04T08:03:41+00:00,2026-01-04T07:19:12+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,40,29353,1,,,1000,30,100,500,2,"overhead,wrist","2cam:overhead,wrist"
RyutaroMurayama/1dice,RyutaroMurayama,7,0,2026-01-03T15:00:39+00:00,2026-01-03T14:32:57+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,20,14701,1,,,1000,30,100,500,2,"overhead,wrist","2cam:overhead,wrist"
RyutaroMurayama/record-test,RyutaroMurayama,25,0,2026-01-03T14:12:47+00:00,2025-10-21T08:00:50+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,13246,1,,,1000,30,100,500,2,"overhead,wrist","2cam:overhead,wrist"
azam2u/data_orange,azam2u,28,0,2026-02-02T02:26:04+00:00,2026-02-02T02:25:46+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so100_follower,30,14608,1,,,1000,30,100,500,1,up,1cam:up
azam2u/data_apple,azam2u,26,0,2026-01-31T04:20:19+00:00,2026-01-31T04:19:43+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so100_follower,30,13849,1,,,1000,30,100,500,1,up,1cam:up
azam2u/data_banana4,azam2u,16,0,2026-01-29T03:30:51+00:00,2026-01-29T03:30:02+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so100_follower,30,10005,1,,,1000,30,100,500,1,up,1cam:up
azam2u/dataset_fruitdetection14,azam2u,16,0,2026-01-29T02:44:49+00:00,2026-01-29T02:44:10+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so100_follower,11,1515,1,,,1000,30,100,500,1,front,1cam:front
azam2u/data_18-9,azam2u,10,0,2025-09-18T09:00:30+00:00,2025-09-18T03:48:46+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,18628,1,,,1000,30,100,500,2,"front,up","2cam:front,up"
bluephysi01/so101_test34,bluephysi01,14,0,2025-12-18T06:52:39+00:00,2025-12-18T06:50:40+00:00,False,0,0,0,pick_and_place,0,0,v3.0,bi_so101_follower,20,12712,1,,,1000,30,100,500,3,"left,right,top","3cam:left,right,top"
bluephysi01/so101_test25,bluephysi01,5,0,2025-11-16T19:14:13+00:00,2025-11-16T19:13:49+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,20,17855,1,,,1000,15,100,500,2,"top,wrist","2cam:top,wrist"
bluephysi01/so101_test23,bluephysi01,5,0,2025-11-09T12:33:30+00:00,2025-11-09T12:32:59+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,30,22389,1,,,1000,30,100,500,3,"side,top,wrist","3cam:side,top,wrist"
bluephysi01/so101_test22,bluephysi01,7,0,2025-11-09T11:44:28+00:00,2025-11-09T11:44:02+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,30,18706,1,,,1000,30,100,500,3,"side,top,wrist","3cam:side,top,wrist"
bluephysi01/so101_test21,bluephysi01,15,0,2025-10-19T10:51:17+00:00,2025-10-19T10:50:46+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,20,30621,1,,,1000,30,100,500,3,"side,top,wrist","3cam:side,top,wrist"
bluephysi01/so101_test20,bluephysi01,9,0,2025-10-18T10:09:10+00:00,2025-10-18T10:08:45+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,30,4500,1,,,1000,5,100,500,3,"side,top,wrist","3cam:side,top,wrist"
bluephysi01/so101_test19,bluephysi01,9,0,2025-10-18T04:30:46+00:00,2025-10-18T04:30:18+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,20,6000,1,,,1000,5,100,500,2,"side,top","2cam:side,top"
bluephysi01/so101_test16,bluephysi01,5,0,2025-09-25T13:38:33+00:00,2025-09-25T12:58:11+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,30,4500,1,,,1000,5,100,500,1,front,1cam:front
danbhf/pick_place_training_20251115_232405,danbhf,1,0,2025-11-15T23:34:03+00:00,2025-11-15T23:33:54+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so100_follower,10,7691,9,,,1000,30,100,500,2,"base_0_rgb,left_wrist_0_rgb","2cam:base_0_rgb,left_wrist_0_rgb"
dureduck/eval_so100_act_1109_lp_2loc_5x4_20samples_b32_left_10trials,dureduck,1,0,2025-11-13T21:11:22+00:00,2025-11-13T21:10:30+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so100_follower,10,9722,1,,,1000,30,100,500,2,"external,wrist","2cam:external,wrist"
dureduck/eval_so100_act_1109_lp_2loc_5x4_20samples_b32_right_10trials,dureduck,8,0,2025-11-11T07:04:53+00:00,2025-11-11T07:04:13+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so100_follower,10,7950,1,,,1000,30,100,500,2,"external,wrist","2cam:external,wrist"
dureduck/eval_so100_act_1109_lp_2loc_5x4_20samples_b16_20trials,dureduck,4,0,2025-11-11T06:40:08+00:00,2025-11-11T06:39:01+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so100_follower,20,12662,1,,,1000,30,100,500,2,"external,wrist","2cam:external,wrist"
dureduck/eval_so100_act_1109_lp_2loc_5x4_20samples_b8_20trials,dureduck,4,0,2025-11-11T06:08:47+00:00,2025-11-11T06:07:36+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so100_follower,20,13675,1,,,1000,30,100,500,2,"external,wrist","2cam:external,wrist"
dureduck/lp_2loc_5x4_20samples,dureduck,11,0,2025-11-10T19:35:55+00:00,2025-11-10T19:35:15+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so100_follower,20,7144,1,,,1000,30,100,500,2,"external,wrist","2cam:external,wrist"
dureduck/eval_so100_act_1109_lp_1loc_5x4_b32_10trials,dureduck,6,0,2025-11-10T19:02:57+00:00,2025-11-10T19:02:27+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so100_follower,10,4189,1,,,1000,30,100,500,2,"external,wrist","2cam:external,wrist"
dureduck/eval_so100_act_1109_lp_1loc_5x4_b16_10trials,dureduck,7,0,2025-11-10T18:50:43+00:00,2025-11-10T18:50:03+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so100_follower,10,6172,1,,,1000,30,100,500,2,"external,wrist","2cam:external,wrist"
dureduck/eval_so100_act_1109_lp_1loc_5x4_b8_10trials,dureduck,5,0,2025-11-10T18:36:46+00:00,2025-11-10T18:36:06+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so100_follower,10,7010,1,,,1000,30,100,500,2,"external,wrist","2cam:external,wrist"
dureduck/lp_1loc_5x4_10samples,dureduck,4,0,2025-11-10T05:24:51+00:00,2025-11-10T05:24:24+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so100_follower,10,3560,1,,,1000,30,100,500,2,"external,wrist","2cam:external,wrist"
dureduck/eval_so100_act_1104_5x4x3_grid,dureduck,7,0,2025-11-06T21:34:04+00:00,2025-11-06T21:33:38+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so100_follower,10,4357,1,,,1000,30,100,500,2,"external,wrist","2cam:external,wrist"
dureduck/eval_so100_act_1106_5x4x3_20samples,dureduck,5,0,2025-11-06T21:22:22+00:00,2025-11-06T21:21:32+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so100_follower,20,8754,1,,,1000,30,100,500,2,"external,wrist","2cam:external,wrist"
dureduck/lp_dense_5x4_random_50samples,dureduck,4,0,2025-11-06T19:12:00+00:00,2025-11-06T19:10:28+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so100_follower,50,18971,1,,,1000,30,100,500,2,"external,wrist","2cam:external,wrist"
dureduck/eval_so100_act_1105_9x7x3_20samples,dureduck,3,0,2025-11-06T06:49:41+00:00,2025-11-06T06:46:22+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so100_follower,20,10398,1,,,1000,30,100,500,2,"external,wrist","2cam:external,wrist"
dureduck/eval_so100_1105_first_test,dureduck,4,0,2025-11-05T17:04:25+00:00,2025-11-05T17:04:04+00:00,True,0,0,0,pick_and_place,0,0,v3.0,so100_follower,11,2269,1,,,1000,30,100,500,2,"external,wrist","2cam:external,wrist"
dureduck/lp_9x7_grid_three_each,dureduck,4,0,2025-11-05T00:44:20+00:00,2025-11-05T00:39:19+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so100_follower,189,53255,1,,,1000,30,100,500,2,"external,wrist","2cam:external,wrist"
dureduck/lp_5x4_grid_three_each,dureduck,5,0,2025-11-04T22:03:28+00:00,2025-11-04T22:01:54+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so100_follower,60,19679,1,,,1000,30,100,500,2,"external,wrist","2cam:external,wrist"
dureduck/lp_3x4_grid_three_each,dureduck,9,0,2025-10-30T21:16:08+00:00,2025-10-30T21:14:58+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so100_follower,36,12266,1,,,1000,30,100,500,2,"external,wrist","2cam:external,wrist"
dureduck/lift_place_3x4_grid_three_each,dureduck,4,0,2025-10-30T20:08:52+00:00,2025-10-30T20:07:36+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so100_follower,36,14084,1,,,1000,30,100,500,2,"external,wrist","2cam:external,wrist"
dureduck/lift_place_3x4_grid_one_each,dureduck,5,0,2025-10-30T18:59:29+00:00,2025-10-30T18:58:51+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so100_follower,12,5784,1,,,1000,30,100,500,2,"external,wrist","2cam:external,wrist"
jadechoghari/record-test,jadechoghari,12,0,2025-10-22T11:36:30+00:00,2025-10-22T11:36:23+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,4202,1,,,1000,30,100,500,2,"front,wrist","2cam:front,wrist"
